productNumber,productName,vehicleBrand,vehicleModel,vehicleVariant
8D030004,Abnehmbare Anhängerkupplung,Citroen,C3 II + DS3,
8D270002,Abnehmbare Anhängerkupplung,VW,Golf 5 + Golf Plus,
8D270003,Abnehmbare Anhängerkupplung,VW,Tiguan,
8D270004,Abnehmbare Anhängerkupplung,VW,Golf 6 + Golf Plus,
8D010002,Abnehmbare Anh?ngerkupplung,Audi,A3,
8D500001,Abnehmbare Anh?ngerkupplung 85010322,,,
8B220003,Starre Anhängerkupplung,Skoda,Yeti,
8D220003,Abnehmbare Anh?ngerkupplung,Skoda,Yeti,
8D500007,Abnehmbare Anhängerkupplung,,,
8D270005,Abnehmbare Anh?ngerkupplung,VW,CC + Passat,
8D210004,Abnehmbare Anh?ngerkupplung,Seat,Ibiza V,
8B500003,Starre Anhängerkupplung,Skoda,Octavia + VW Golf 7 Kombi,
8D500008,Abnehmbare Anhängerkupplung,Skoda,Octavia + VW Golf 7 Kombi,
8B220004,Starre Anh?ngerkupplung,Skoda,Rapid Spaceback,
8D220005,Abnehmbare Anh?ngerkupplung,Skoda,Rapid Spaceback,
8D220006,Abnehmbare Anhängerkupplung,Skoda,Fabia,
8D500003,Abnehmbare Anh?ngerkupplung,,,
8D500009,Abnehmbare Anh?ngerkupplung,,,
8D010004,Abnehmbare Anh?ngerkupplung,Audi,A3,
8B080001,Starre Anhängerkupplung,Hyundai,Tucson + Kia Sportage,
8D080001,Abnehmbare Anhängerkupplung,Hyundai,Tucson + Kia Sportage,
8B620001,Anhängerkupplung starr,Dacia,Logan II,
9B251023,JAEGER automotive 21250538 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B251024,JAEGER automotive 21250539 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B251025,JAEGER automotive 21250544 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B261002,JAEGER automotive 21260500 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B261006,JAEGER automotive 21260506 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B261007,JAEGER automotive 21260511 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B261008,JAEGER automotive 21260518 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B261010,JAEGER automotive 21260520 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B271001,JAEGER automotive 21270003 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B271003,JAEGER automotive 21270005 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B271007,JAEGER automotive 21270009 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B271008,JAEGER automotive 21270010 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B271009,JAEGER automotive 21270011 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B271010,JAEGER automotive 21270015 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B271019,JAEGER automotive 21270513 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B271022,JAEGER automotive 21270526 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B271026,JAEGER automotive 21270536 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B271027,JAEGER automotive 21270541 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B271031,JAEGER automotive 21270551 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B271032,JAEGER automotive 21270553 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B281004,JAEGER automotive 21280504 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B301001,JAEGER automotive 21300500 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B321001,JAEGER automotive 21320500 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B321008,JAEGER automotive 21320511 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B331001,JAEGER automotive 21330502 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B351002,JAEGER automotive 21350502 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B501002,JAEGER automotive 21500003 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B501009,JAEGER automotive 21500101 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B501016,JAEGER automotive 21500508 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B501017,JAEGER automotive 21500509 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B501031,JAEGER automotive 21500528 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B501032,JAEGER automotive 21500529 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B501035,JAEGER automotive 21500533 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B501043,JAEGER automotive 21500547 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B501044,JAEGER automotive 21500548 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B501045,JAEGER automotive 21500549 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B501047,JAEGER automotive 21500553 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B501048,JAEGER automotive 21500554 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B501052,JAEGER automotive 21500566 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B501053,JAEGER automotive 21500567 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B501074,JAEGER automotive 21500628 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B501077,JAEGER automotive 21500632 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B611002,JAEGER automotive 21610503 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B611003,JAEGER automotive 21610505 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B611004,JAEGER automotive 21610509 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B621001,JAEGER automotive 21620500 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B621003,JAEGER automotive 21620502 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B621005,JAEGER automotive 21620506 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B621006,JAEGER automotive 21620507 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B621008,JAEGER automotive 21620510 fahrzeugspezifischer 13-poliger Elektrosatz,,,
JA-004503,JAEGER automotive PREMIUM-Kit 44150309 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004504,JAEGER automotive Elektrosatz 21680501 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004505,JAEGER automotive Elektrosatz 21150535 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004506,JAEGER automotive Elektrosatz 21150534 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004507,JAEGER automotive Elektrosatz 12620508 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004508,JAEGER automotive Elektrosatz 21140509 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004509,JAEGER automotive Elektrosatz 12620501 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004510,JAEGER automotive PREMIUM-Kit 46270204 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004511,JAEGER automotive PREMIUM-Kit 46270203 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004512,JAEGER automotive Elektrosatz 21140507 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004513,JAEGER automotive Elektrosatz 21140508 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004514,JAEGER automotive Elektrosatz 12180535 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004515,JAEGER automotive PREMIUM-Kit 46270202 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004516,JAEGER automotive Elektrosatz 21140504 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004517,JAEGER automotive Elektrosatz 12020503 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004518,JAEGER automotive Elektrosatz 21140500 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004519,JAEGER automotive Elektrosatz 12070520 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004520,JAEGER automotive PREMIUM-Kit 44030303 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004521,JAEGER automotive Elektrosatz 21120512 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004522,JAEGER automotive Elektrosatz 21500014 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004523,JAEGER automotive Elektrosatz 12620511 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004524,JAEGER automotive Elektrosatz 21120518 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004525,JAEGER automotive Elektrosatz 21500012 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004526,JAEGER automotive Elektrosatz 21120519 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004527,JAEGER automotive Elektrosatz 12620510 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004528,JAEGER automotive Elektrosatz 12030513 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004529,JAEGER automotive Elektrosatz 21500009 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004530,JAEGER automotive PREMIUM-Kit 44180300 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004531,JAEGER automotive Elektrosatz 12060500 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004532,JAEGER automotive Elektrosatz 21120522 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004533,JAEGER automotive PREMIUM-Kit 44180305 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004534,JAEGER automotive Elektrosatz 21120523 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004535,JAEGER automotive PREMIUM-Kit 44180302 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004536,JAEGER automotive Elektrosatz 21120524 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004537,JAEGER automotive Elektrosatz 21120525 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004538,JAEGER automotive Elektrosatz 12180516 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004539,JAEGER automotive Elektrosatz 21120526 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004540,JAEGER automotive Elektrosatz 21500003 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004541,JAEGER automotive Elektrosatz 21120527 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004542,JAEGER automotive Elektrosatz 21120529 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004543,JAEGER automotive Elektrosatz 12180519 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004544,JAEGER automotive PREMIUM-Kit 42020303 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004545,JAEGER automotive Elektrosatz 12060507 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004546,JAEGER automotive PREMIUM-Kit 42020305 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004547,JAEGER automotive Elektrosatz 12060514 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004548,JAEGER automotive PREMIUM-Kit 44040329 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004549,JAEGER automotive PREMIUM-Kit 44040324 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004550,JAEGER automotive PREMIUM-Kit 44040326 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004551,JAEGER automotive Elektrosatz 12400001 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004552,JAEGER automotive Elektrosatz 12060516 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004553,JAEGER automotive Elektrosatz 12060515 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004554,JAEGER automotive PREMIUM-Kit 44040322 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004555,JAEGER automotive Elektrosatz 12060517 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004556,JAEGER automotive Elektrosatz 12060519 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004557,JAEGER automotive Elektrosatz 12040535 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004558,JAEGER automotive Elektrosatz 12040531 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004559,JAEGER automotive Elektrosatz 12040533 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004560,JAEGER automotive Elektrosatz 12400003 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004561,JAEGER automotive Elektrosatz 12040530 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004562,JAEGER automotive Elektrosatz 12400005 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004563,JAEGER automotive Elektrosatz 12030508 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004564,JAEGER automotive PREMIUM-Kit 44040335 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004565,JAEGER automotive PREMIUM-Kit 44040334 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004566,JAEGER automotive Elektrosatz 21220001 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004567,JAEGER automotive Elektrosatz 21220004 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004568,JAEGER automotive Elektrosatz 21220003 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004569,JAEGER automotive PREMIUM-Kit 44040331 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004570,JAEGER automotive PREMIUM-Kit 44040330 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004571,JAEGER automotive Elektrosatz 12060529 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004572,JAEGER automotive PREMIUM-Kit 44040333 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004573,JAEGER automotive PREMIUM-Kit 42500200 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004574,JAEGER automotive PREMIUM-Kit 44040332 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004575,JAEGER automotive Elektrosatz 12060530 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004576,JAEGER automotive Elektrosatz 21280504 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004577,JAEGER automotive Elektrosatz 12060534 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004578,JAEGER automotive Elektrosatz 12040521 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004579,JAEGER automotive PREMIUM-Kit 44020300 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004580,JAEGER automotive Elektrosatz 12060533 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004581,JAEGER automotive Elektrosatz 12190510 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004582,JAEGER automotive PREMIUM-Kit 44020301 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004583,JAEGER automotive Elektrosatz 12190511 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004584,JAEGER automotive Elektrosatz 12040523 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004585,JAEGER automotive PREMIUM-Kit 44020302 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004586,JAEGER automotive Elektrosatz 12040522 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004587,JAEGER automotive PREMIUM-Kit 44020303 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004588,JAEGER automotive Elektrosatz 21130511 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004589,JAEGER automotive Elektrosatz 21060602 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004590,JAEGER automotive Elektrosatz 21130512 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004591,JAEGER automotive Elektrosatz 21060603 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004592,JAEGER automotive PREMIUM-Kit 44020308 Anhängerkupplung inkl. 13P E-Satz AHK,,,
JA-004593,JAEGER automotive Elektrosatz 21270536 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004594,JAEGER automotive Elektrosatz 21270532 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004595,JAEGER automotive Elektrosatz 21270534 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004596,JAEGER automotive Elektrosatz 21270535 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004597,JAEGER automotive Elektrosatz 21280508 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004598,JAEGER automotive Elektrosatz 12060538 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004599,JAEGER automotive Elektrosatz 12190513 Kabelsatz Anhängerkupplung 7P E-Satz,,,
JA-004600,JAEGER automotive Elektrosatz 21210001 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004601,JAEGER automotive Elektrosatz 21280506 Kabelsatz Anhängerkupplung 13P E-Satz,,,
JA-004602,JAEGER automotive Elektrosatz 21140551 Kabelsatz Anhängerkupplung 13P E-Satz,,,
8Z500261,Anhängerkupplung,MAZDA,2,BMA 85120322
8Z500262,Anhängerkupplung,MAZDA,3,BMA 85120323
8Z500263,"Anhängerkupplung starr,",MAZDA,3,
8Z500264,Anhängerkupplung,MAZDA,3,BMU 85120325
8Z500265,Anhängerkupplung,MAZDA,5,BMA 85120326
8Z500266,Anhängerkupplung,MAZDA,CX-3,BMA 85120329
8Z500267,Anhängerkupplung,SSANGYONG,KORANDO,BMA 85320320
8Z500268,Anhängerkupplung,SUBARU,FORESTER,starr 85230320
8Z500269,Anhängerkupplung,SUBARU,FORESTER,BMA 85230321
8Z500270,Anhängerkupplung,SUBARU,OUTBACK,starr 85230324
8Z500271,Anhängerkupplung,SUBARU,OUTBACK,BMAR 85230325
8Z500272,Anhängerkupplung,LAND ROVER,FREELANDER II,BMA 85190321
8Z500273,"Anhängerkupplung abnehmbar,",SUZUKI,CELERIO,
8Z500274,Anhängerkupplung,SUZUKI,GRAND VITARA II,BMA 85240321
8Z500275,Anhängerkupplung starr für,SUZUKI,GRAND VITARA II,
7D500107,PEUGEOT BOXER Flanschkugel Anhängerkupplung starr inkl. fahrzeugspezifischer 13-poliger Elektrosatz,,,
7D500124,FORD TOURNEO CUSTOM Abnehmbare Anhängerkupplung inkl. fahrzeugspezifischer 13-poliger Elektrosatz,,,
7D500193,VW T5 Starre Anhängerkupplung inkl. fahrzeugspezifischer 13-poliger Elektrosatz,,,
7D500197,VW T6 Abnehmbare Anhängerkupplung inkl. fahrzeugspezifischer 13-poliger Elektrosatz,,,
8Z500276,Anhängerkupplung,AUDI,Q5,BMU 85010348
99999999,Gutschrift,,,
8Z500278,Anhängerkupplung,RENAULT,GRAND Scenic III,BMA 85180334
99999998,Aufwandspauschale,,,
99999997,Divers - Details siehe Anlage,,,
9B501083,JAEGER automotive 21720501 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B501084,JAEGER automotive 21500644 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B501086,JAEGER automotive 21100572 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B501095,JAEGER automotive 21040541 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B501098,JAEGER automotive 21040545 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B501099,JAEGER automotive 21040539 fahrzeugspezifischer 13-poliger Elektrosatz,,,
9B501100,JAEGER automotive 21260525 fahrzeugspezifischer 13-poliger Elektrosatz,,,
8Z500279,GDW Anhängerkupplung 85060363,Ford,Kuga,
8Z500280,"Anhängerkupplung abnehmbar,",Dacia,Duster,
52509401,JAEGER automotive 52509401 CFC Trailer Modul CFC7-R5-Modul,,,
52018507,JAEGER automotive 52018507 CFC Trailer Modul,,,
52019405,JAEGER automotive 52019405 CFC Trailer Modul CFC7-R5-Modul,Audi,A4,
52019508,JAEGER automotive 52019508 CFC Trailer Modul CFC7-Modul,,,
52019601,JAEGER automotive 52019601 CFC Trailer Modul CFC7-Modul,Audi,A4,
52019602,JAEGER automotive 52019602 CFC Trailer Modul CFC7-Modul,Audi,A5,
52019603,JAEGER automotive 52019603 CFC Trailer Modul CFC7-Modul,Audi,"A6, Q7, low speed",
52020502,JAEGER automotive 52020502 BFC Trailer Modul Modul BFC,BMW,,
52029601,JAEGER automotive 52029601 CFC Trailer Modul CFC7-Modul,BMW,EF,
52029602,JAEGER automotive 52029602 CFC Trailer Modul CFC7-Modul,BMW,HS,
52049401,JAEGER automotive 52049401 CFC Trailer Modul CFC7-R5-Modul,Mercedes Benz,E,
52049601,JAEGER automotive 52049601 CFC Trailer Modul CFC7-Modul,Mercedes Benz,E,
52049603,JAEGER automotive 52049603 CFC Trailer Modul CFC7-Modul,Mercedes Benz,C,
52049605,JAEGER automotive 52049605 CFC Trailer Modul CFC7-Modul,Mercedes Benz,V-Klasse,
52049607,JAEGER automotive 52049607 CFC Trailer Modul CFC7-Modul,Mercedes Benz,E-213,
52059501,JAEGER automotive 52059501 CFC Trailer Modul CFC7-Modul,Fiat,500,
52068501,JAEGER automotive 52068501 CFC Trailer Modul CFC5-Modul fürd CS-Max,,,
8Z500200,Anhängerkupplung starr,OPEL,MERIVA B,
8Z500201,Anhängerkupplung,OPEL,MERIVA B,BMA 85150330
8Z500202,Anhängerkupplung,OPEL,MOKKA / MOKKA X starr,85290320
8Z500203,Anhängerkupplung,OPEL,MOKKA / MOKKA X,BMA 85290321
8Z500204,Anhängerkupplung,OPEL,MOVANO B,2-Loch 85500337
8Z500205,Anhängerkupplung,OPEL,VIVARO B,2-Loch 85050326
8Z500207,Anhängerkupplung,OPEL,ZAFIRA B,BMA 85150331
8Z500208,Anhängerkupplung,OPEL,ZAFIRA C Tourer,BMA 85150333
8Z500209,Anhängerkupplung,VW,AMAROK,2-Loch 85270321
8Z500210,Anhängerkupplung,VW,BORA starr,85500338
8Z500211,Anhängerkupplung,VW,T5 starr,85270337
8Z500212,Anhängerkupplung,VW,T5,BMAR 85270328
8Z500213,Anhängerkupplung,VW,T6,BMU 85270334
8Z500214,Anhängerkupplung,CITROËN,C4 Picasso II,BMC 85500325
8Z500215,Anhängerkupplung,CITROËN,C4 CACTUS,BMA 85500324
8Z500216,Anhängerkupplung,SKODA,KODIAQ,BMA 85220334
8Z500217,Anhängerkupplung starr,HONDA,CIVIC IX,
8Z500218,Anhängerkupplung,HONDA,CIVIC IX,BMA 85070321
8Z500219,Anhängerkupplung,HONDA,CIVIC IX Tourer starr,85070322
8Z500221,Anhängerkupplung,HONDA,CR-V III,BMC 85070324
8Z500222,Anhängerkupplung,HONDA,CR-V IV starr,85070325
8Z500224,Anhängerkupplung,HONDA,JAZZ III starr,85070327
8Z500225,Anhängerkupplung,KIA,SOUL,BMA 85100326
8Z500227,Anhängerkupplung,KIA,SOUL II,BMA 85100328
8Z500231,Anhängerkupplung,KIA,OPTIMA,BMU 85100331
8Z500232,Anhängerkupplung,KIA,CEE'D,BMA 85100320
8Z500233,Anhängerkupplung,KIA,PRO CEE´D,BMA 85100321
8Z500234,Anhängerkupplung,MITSUBISHI,OUTLANDER III,BMA 85130321
8Z500235,Anhängerkupplung,MITSUBISHI,OUTLANDER III,BMU 85130108
8Z500236,Anhängerkupplung,MITSUBISHI,PAJERO IV,BMAR 85130322
8Z500237,Anhängerkupplung,NISSAN,JUKE,BMA 85140320
8Z500238,Anhängerkupplung,NISSAN,NOTE,BMA 85140321
8Z500239,Anhängerkupplung,NISSAN,NV200,BMA 85140322
8Z500240,Anhängerkupplung,NISSAN,QASHQAI / QASHQAI +2 starr,85140325
8Z500241,Anhängerkupplung,NISSAN,QASHQAI / QASHQAI +2,BMA 85140326
8Z500242,Anhängerkupplung,NISSAN,QASHQAI II starr,85140323
8Z500243,Anhängerkupplung,NISSAN,QASHQAI II,BMA 85140324
8Z500244,Anhängerkupplung,NISSAN,X-TRAIL,BMU 85140327
8Z500246,Anhängerkupplung,RENAULT,CAPTUR,BMC 85180320
8Z500247,Anhängerkupplung,RENAULT,CLIO IV starr,85180321
8Z500248,Anhängerkupplung,RENAULT,CLIO IV,BMA 85180322
8Z500249,Anhängerkupplung,RENAULT,CLIO IV Grandtour starr,85180323
8Z500250,Anhängerkupplung,RENAULT,CLIO IV Grandtour,BMA 85180324
8Z500251,Anhängerkupplung,RENAULT,KOLEOS starr,85180326
8Z500253,Anhängerkupplung,RENAULT,MEGANE II,BMA 85180333
8Z500254,Anhängerkupplung,RENAULT,MEGANE III Grandtour starr,85180328
8Z500255,Anhängerkupplung,RENAULT,MEGANE III Grandtour,BMA 85180329
8Z500256,Anhängerkupplung,RENAULT,SCÉNIC III starr,85180330
8Z500257,Anhängerkupplung,RENAULT,SCÉNIC III,BMA 85180331
8Z500258,Anhängerkupplung starr,RENAULT,TWINGO II,
52069601,JAEGER automotive 52069601 CFC Trailer Modul CFC7-Modul,,,d CS-Max
52069604,JAEGER automotive 52069604 CFC Trailer Modul CFC7-Modul,,,d Mondeo/Ranger (14p)
52069605,JAEGER automotive 52069605 CFC Trailer Modul CFC7-Modul,,,d Transit - wasserdicht (14p)
52069609,JAEGER automotive 52069609 CFC Trailer Modul CFC7-Modul,,,d Custom + fürd Ranger (wasserdicht) 16-p
52069610,JAEGER automotive CFC Anhängersteuergerät 52069610,,,
52069611,JAEGER automotive 52069611 CFC Trailer Modul CFC7-Modul,,,fürd
52108501,JAEGER automotive 52108501 CFC Trailer Modul CFC5-Modul,Kia,Carens,
52109501,JAEGER automotive CFC Anhängersteuergerät 52109501,,,
52128501,JAEGER automotive 52128501 CFC Trailer Modul CFC5-Modul,Mazda,Mazda 2,
52128502,JAEGER automotive 52128502 CFC Trailer Modul CFC5-Modul,Mazda,Mazda 6,
52129502,JAEGER automotive CFC Anhängersteuergerät 52129502,,,
52188503,JAEGER automotive 52188503 CFC Trailer Modul CFC5-Modul,Renault,,wasserdicht
52188504,JAEGER automotive 52188504 CFC Trailer Modul CFC5-Modul,,Espace,
52189501,JAEGER automotive CFC Anhängersteuergerät 52189501,,,
